ds,y,year,month,day,hour,dayofweek,dayofyear
2017-05-02 14:40:00,6.4,2017,5,2,14,1,122
2017-05-02 14:45:00,6.5,2017,5,2,14,1,122
2017-05-02 14:50:00,6.8,2017,5,2,14,1,122
2017-05-02 14:55:00,7.0,2017,5,2,14,1,122
2017-05-02 15:00:00,7.4,2017,5,2,15,1,122
2017-05-02 15:05:00,7.6,2017,5,2,15,1,122
2017-05-02 15:10:00,8.0,2017,5,2,15,1,122
2017-05-02 15:15:00,8.3,2017,5,2,15,1,122
2017-05-02 15:20:00,8.8,2017,5,2,15,1,122
2017-05-02 15:25:00,9.3,2017,5,2,15,1,122
2017-05-02 15:30:00,9.7,2017,5,2,15,1,122
2017-05-02 15:35:00,10.6,2017,5,2,15,1,122
2017-05-02 15:40:00,11.0,2017,5,2,15,1,122
2017-05-02 15:45:00,11.6,2017,5,2,15,1,122
2017-05-02 15:50:00,12.2,2017,5,2,15,1,122
2017-05-02 15:55:00,12.8,2017,5,2,15,1,122
2017-05-02 16:00:00,13.5,2017,5,2,16,1,122
2017-05-02 16:05:00,14.1,2017,5,2,16,1,122
2017-05-02 16:10:00,14.8,2017,5,2,16,1,122
2017-05-02 16:15:00,15.9,2017,5,2,16,1,122
2017-05-02 16:20:00,16.6,2017,5,2,16,1,122
2017-05-02 16:25:00,16.9,2017,5,2,16,1,122
2017-05-02 16:30:00,17.6,2017,5,2,16,1,122
2017-05-02 16:35:00,18.7,2017,5,2,16,1,122
2017-05-02 16:40:00,18.8,2017,5,2,16,1,122
2017-05-02 16:45:00,19.5,2017,5,2,16,1,122
2017-05-02 16:50:00,20.0,2017,5,2,16,1,122
2017-05-02 16:55:00,20.5,2017,5,2,16,1,122
2017-05-02 17:00:00,21.8,2017,5,2,17,1,122
2017-05-02 17:05:00,22.2,2017,5,2,17,1,122
2017-05-02 17:10:00,22.9,2017,5,2,17,1,122
2017-05-02 17:15:00,23.6,2017,5,2,17,1,122
2017-05-02 17:20:00,24.6,2017,5,2,17,1,122
2017-05-02 17:25:00,25.2,2017,5,2,17,1,122
2017-05-02 17:30:00,25.5,2017,5,2,17,1,122
2017-05-02 17:35:00,26.3,2017,5,2,17,1,122
2017-05-02 17:40:00,26.9,2017,5,2,17,1,122
2017-05-02 17:45:00,27.7,2017,5,2,17,1,122
2017-05-02 17:50:00,28.5,2017,5,2,17,1,122
2017-05-02 17:55:00,28.7,2017,5,2,17,1,122
2017-05-02 18:00:00,29.3,2017,5,2,18,1,122
2017-05-02 18:05:00,29.8,2017,5,2,18,1,122
2017-05-02 18:10:00,30.2,2017,5,2,18,1,122
2017-05-02 18:15:00,30.8,2017,5,2,18,1,122
2017-05-02 18:20:00,31.3,2017,5,2,18,1,122
2017-05-02 18:25:00,32.1,2017,5,2,18,1,122
2017-05-02 18:30:00,32.5,2017,5,2,18,1,122
2017-05-02 18:35:00,33.4,2017,5,2,18,1,122
2017-05-02 18:40:00,33.4,2017,5,2,18,1,122
2017-05-02 18:45:00,33.4,2017,5,2,18,1,122
2017-05-02 18:50:00,34.2,2017,5,2,18,1,122
2017-05-02 18:55:00,34.4,2017,5,2,18,1,122
2017-05-02 19:00:00,34.7,2017,5,2,19,1,122
2017-05-02 19:05:00,35.6,2017,5,2,19,1,122
2017-05-02 19:10:00,35.4,2017,5,2,19,1,122
2017-05-02 19:15:00,35.9,2017,5,2,19,1,122
2017-05-02 19:20:00,36.0,2017,5,2,19,1,122
2017-05-02 19:25:00,36.3,2017,5,2,19,1,122
2017-05-02 19:30:00,37.0,2017,5,2,19,1,122
2017-05-02 19:35:00,36.6,2017,5,2,19,1,122
2017-05-02 19:40:00,37.6,2017,5,2,19,1,122
2017-05-02 19:45:00,37.4,2017,5,2,19,1,122
2017-05-02 19:50:00,37.6,2017,5,2,19,1,122
2017-05-02 19:55:00,38.2,2017,5,2,19,1,122
2017-05-02 20:00:00,38.1,2017,5,2,20,1,122
2017-05-02 20:05:00,38.4,2017,5,2,20,1,122
2017-05-02 20:10:00,38.7,2017,5,2,20,1,122
2017-05-02 20:15:00,39.2,2017,5,2,20,1,122
2017-05-02 20:20:00,38.9,2017,5,2,20,1,122
2017-05-02 20:25:00,39.0,2017,5,2,20,1,122
2017-05-02 20:30:00,39.0,2017,5,2,20,1,122
2017-05-02 20:35:00,39.1,2017,5,2,20,1,122
2017-05-02 20:40:00,38.6,2017,5,2,20,1,122
2017-05-02 20:45:00,39.0,2017,5,2,20,1,122
2017-05-02 20:50:00,39.5,2017,5,2,20,1,122
2017-05-02 20:55:00,39.7,2017,5,2,20,1,122
2017-05-02 21:00:00,39.8,2017,5,2,21,1,122
2017-05-02 21:05:00,39.6,2017,5,2,21,1,122
2017-05-02 21:10:00,39.3,2017,5,2,21,1,122
2017-05-02 21:15:00,39.0,2017,5,2,21,1,122
2017-05-02 21:20:00,39.5,2017,5,2,21,1,122
2017-05-02 21:25:00,39.3,2017,5,2,21,1,122
2017-05-02 21:30:00,39.2,2017,5,2,21,1,122
2017-05-02 21:35:00,38.5,2017,5,2,21,1,122
2017-05-02 21:40:00,38.4,2017,5,2,21,1,122
2017-05-02 21:45:00,39.1,2017,5,2,21,1,122
2017-05-02 21:50:00,38.9,2017,5,2,21,1,122
2017-05-02 21:55:00,38.6,2017,5,2,21,1,122
2017-05-02 22:00:00,38.3,2017,5,2,22,1,122
2017-05-02 22:05:00,38.8,2017,5,2,22,1,122
2017-05-02 22:10:00,38.4,2017,5,2,22,1,122
2017-05-02 22:15:00,37.8,2017,5,2,22,1,122
2017-05-02 22:20:00,38.4,2017,5,2,22,1,122
2017-05-02 22:25:00,37.7,2017,5,2,22,1,122
2017-05-02 22:30:00,38.2,2017,5,2,22,1,122
2017-05-02 22:35:00,37.4,2017,5,2,22,1,122
2017-05-02 22:40:00,35.8,2017,5,2,22,1,122
2017-05-02 22:45:00,34.6,2017,5,2,22,1,122
2017-05-02 22:50:00,35.6,2017,5,2,22,1,122
2017-05-02 22:55:00,36.6,2017,5,2,22,1,122
2017-05-02 23:00:00,35.8,2017,5,2,23,1,122
2017-05-02 23:05:00,35.6,2017,5,2,23,1,122
2017-05-02 23:10:00,35.6,2017,5,2,23,1,122
2017-05-02 23:15:00,35.1,2017,5,2,23,1,122
2017-05-02 23:20:00,34.9,2017,5,2,23,1,122
2017-05-02 23:25:00,34.5,2017,5,2,23,1,122
2017-05-02 23:30:00,33.7,2017,5,2,23,1,122
2017-05-02 23:35:00,33.2,2017,5,2,23,1,122
2017-05-02 23:40:00,33.2,2017,5,2,23,1,122
2017-05-02 23:45:00,32.3,2017,5,2,23,1,122
2017-05-02 23:50:00,31.6,2017,5,2,23,1,122
2017-05-02 23:55:00,31.6,2017,5,2,23,1,122
2017-05-03 00:00:00,31.3,2017,5,3,0,2,123
2017-05-03 00:05:00,31.0,2017,5,3,0,2,123
2017-05-03 00:10:00,30.0,2017,5,3,0,2,123
2017-05-03 00:15:00,30.3,2017,5,3,0,2,123
2017-05-03 00:20:00,29.8,2017,5,3,0,2,123
2017-05-03 00:25:00,29.0,2017,5,3,0,2,123
2017-05-03 00:30:00,28.8,2017,5,3,0,2,123
2017-05-03 00:35:00,27.6,2017,5,3,0,2,123
2017-05-03 00:40:00,27.1,2017,5,3,0,2,123
2017-05-03 00:45:00,27.0,2017,5,3,0,2,123
2017-05-03 00:50:00,26.0,2017,5,3,0,2,123
2017-05-03 00:55:00,25.6,2017,5,3,0,2,123
2017-05-03 01:00:00,24.5,2017,5,3,1,2,123
2017-05-03 01:05:00,23.3,2017,5,3,1,2,123
2017-05-03 01:10:00,22.4,2017,5,3,1,2,123
2017-05-03 01:15:00,21.7,2017,5,3,1,2,123
2017-05-03 01:20:00,21.2,2017,5,3,1,2,123
2017-05-03 01:25:00,20.4,2017,5,3,1,2,123
2017-05-03 01:30:00,19.8,2017,5,3,1,2,123
2017-05-03 01:35:00,19.4,2017,5,3,1,2,123
2017-05-03 01:40:00,18.7,2017,5,3,1,2,123
2017-05-03 01:45:00,18.3,2017,5,3,1,2,123
2017-05-03 01:50:00,17.7,2017,5,3,1,2,123
2017-05-03 01:55:00,17.2,2017,5,3,1,2,123
2017-05-03 02:00:00,16.8,2017,5,3,2,2,123
2017-05-03 02:05:00,16.5,2017,5,3,2,2,123
2017-05-03 02:10:00,16.3,2017,5,3,2,2,123
2017-05-03 02:15:00,15.9,2017,5,3,2,2,123
2017-05-03 02:20:00,15.7,2017,5,3,2,2,123
2017-05-03 02:25:00,15.4,2017,5,3,2,2,123
2017-05-03 02:30:00,15.2,2017,5,3,2,2,123
2017-05-03 02:35:00,14.9,2017,5,3,2,2,123
2017-05-03 02:40:00,14.5,2017,5,3,2,2,123
2017-05-03 02:45:00,14.3,2017,5,3,2,2,123
2017-05-03 02:50:00,14.0,2017,5,3,2,2,123
2017-05-03 02:55:00,13.8,2017,5,3,2,2,123
2017-05-03 03:00:00,13.5,2017,5,3,3,2,123
2017-05-03 03:05:00,13.4,2017,5,3,3,2,123
2017-05-03 03:10:00,13.3,2017,5,3,3,2,123
2017-05-03 03:15:00,13.1,2017,5,3,3,2,123
2017-05-03 03:20:00,13.0,2017,5,3,3,2,123
2017-05-03 03:25:00,12.7,2017,5,3,3,2,123
2017-05-03 03:30:00,12.6,2017,5,3,3,2,123
2017-05-03 03:35:00,12.6,2017,5,3,3,2,123
2017-05-03 03:40:00,12.5,2017,5,3,3,2,123
2017-05-03 03:45:00,12.4,2017,5,3,3,2,123
2017-05-03 03:50:00,12.3,2017,5,3,3,2,123
2017-05-03 03:55:00,12.2,2017,5,3,3,2,123
2017-05-03 04:00:00,12.2,2017,5,3,4,2,123
2017-05-03 04:05:00,12.1,2017,5,3,4,2,123
2017-05-03 04:10:00,12.1,2017,5,3,4,2,123
2017-05-03 04:15:00,11.9,2017,5,3,4,2,123
2017-05-03 04:20:00,11.9,2017,5,3,4,2,123
2017-05-03 04:25:00,11.9,2017,5,3,4,2,123
2017-05-03 04:30:00,11.8,2017,5,3,4,2,123
2017-05-03 04:35:00,11.7,2017,5,3,4,2,123
2017-05-03 04:40:00,11.7,2017,5,3,4,2,123
2017-05-03 04:45:00,11.6,2017,5,3,4,2,123
2017-05-03 04:50:00,11.5,2017,5,3,4,2,123
2017-05-03 04:55:00,11.5,2017,5,3,4,2,123
2017-05-03 05:00:00,11.4,2017,5,3,5,2,123
2017-05-03 05:05:00,11.2,2017,5,3,5,2,123
2017-05-03 05:10:00,11.2,2017,5,3,5,2,123
2017-05-03 05:15:00,11.1,2017,5,3,5,2,123
2017-05-03 05:20:00,11.1,2017,5,3,5,2,123
2017-05-03 05:25:00,11.1,2017,5,3,5,2,123
2017-05-03 05:30:00,11.0,2017,5,3,5,2,123
2017-05-03 05:35:00,10.9,2017,5,3,5,2,123
2017-05-03 05:40:00,10.9,2017,5,3,5,2,123
2017-05-03 05:45:00,10.7,2017,5,3,5,2,123
2017-05-03 05:50:00,10.6,2017,5,3,5,2,123
2017-05-03 05:55:00,10.4,2017,5,3,5,2,123
2017-05-03 06:00:00,10.4,2017,5,3,6,2,123
2017-05-03 06:05:00,10.2,2017,5,3,6,2,123
2017-05-03 06:10:00,10.1,2017,5,3,6,2,123
2017-05-03 06:15:00,10.0,2017,5,3,6,2,123
2017-05-03 06:20:00,9.9,2017,5,3,6,2,123
2017-05-03 06:25:00,9.9,2017,5,3,6,2,123
2017-05-03 06:30:00,9.9,2017,5,3,6,2,123
2017-05-03 06:35:00,9.7,2017,5,3,6,2,123
2017-05-03 06:40:00,9.6,2017,5,3,6,2,123
2017-05-03 06:45:00,9.5,2017,5,3,6,2,123
2017-05-03 06:50:00,9.2,2017,5,3,6,2,123
2017-05-03 06:55:00,9.2,2017,5,3,6,2,123
2017-05-03 07:00:00,9.2,2017,5,3,7,2,123
2017-05-03 07:05:00,9.0,2017,5,3,7,2,123
2017-05-03 07:10:00,8.9,2017,5,3,7,2,123
2017-05-03 07:15:00,8.8,2017,5,3,7,2,123
2017-05-03 07:20:00,8.9,2017,5,3,7,2,123
2017-05-03 07:25:00,9.0,2017,5,3,7,2,123
2017-05-03 07:30:00,9.0,2017,5,3,7,2,123
2017-05-03 07:35:00,8.9,2017,5,3,7,2,123
2017-05-03 07:40:00,8.9,2017,5,3,7,2,123
2017-05-03 07:45:00,8.7,2017,5,3,7,2,123
2017-05-03 07:50:00,8.6,2017,5,3,7,2,123
2017-05-03 07:55:00,8.6,2017,5,3,7,2,123
2017-05-03 08:00:00,8.7,2017,5,3,8,2,123
2017-05-03 08:05:00,8.8,2017,5,3,8,2,123
2017-05-03 08:10:00,8.8,2017,5,3,8,2,123
2017-05-03 08:15:00,8.8,2017,5,3,8,2,123
2017-05-03 08:20:00,9.0,2017,5,3,8,2,123
2017-05-03 08:25:00,8.9,2017,5,3,8,2,123
2017-05-03 08:30:00,8.9,2017,5,3,8,2,123
2017-05-03 08:35:00,9.0,2017,5,3,8,2,123
2017-05-03 08:40:00,9.0,2017,5,3,8,2,123
2017-05-03 08:45:00,9.0,2017,5,3,8,2,123
2017-05-03 08:50:00,8.9,2017,5,3,8,2,123
2017-05-03 08:55:00,8.8,2017,5,3,8,2,123
2017-05-03 09:00:00,8.6,2017,5,3,9,2,123
2017-05-03 09:05:00,8.6,2017,5,3,9,2,123
2017-05-03 09:10:00,8.4,2017,5,3,9,2,123
2017-05-03 09:15:00,8.5,2017,5,3,9,2,123
2017-05-03 09:20:00,8.5,2017,5,3,9,2,123
2017-05-03 09:25:00,8.5,2017,5,3,9,2,123
2017-05-03 09:30:00,8.4,2017,5,3,9,2,123
2017-05-03 09:35:00,8.4,2017,5,3,9,2,123
2017-05-03 09:40:00,8.3,2017,5,3,9,2,123
2017-05-03 09:45:00,8.3,2017,5,3,9,2,123
2017-05-03 09:50:00,8.3,2017,5,3,9,2,123
2017-05-03 09:55:00,8.3,2017,5,3,9,2,123
2017-05-03 10:00:00,8.2,2017,5,3,10,2,123
2017-05-03 10:05:00,8.0,2017,5,3,10,2,123
2017-05-03 10:10:00,7.9,2017,5,3,10,2,123
2017-05-03 10:15:00,7.9,2017,5,3,10,2,123
2017-05-03 10:20:00,7.9,2017,5,3,10,2,123
2017-05-03 10:25:00,7.8,2017,5,3,10,2,123
2017-05-03 10:30:00,7.7,2017,5,3,10,2,123
2017-05-03 10:35:00,7.6,2017,5,3,10,2,123
2017-05-03 10:40:00,7.4,2017,5,3,10,2,123
2017-05-03 10:45:00,7.2,2017,5,3,10,2,123
2017-05-03 10:50:00,7.1,2017,5,3,10,2,123
2017-05-03 10:55:00,7.0,2017,5,3,10,2,123
2017-05-03 11:00:00,7.0,2017,5,3,11,2,123
2017-05-03 11:05:00,6.9,2017,5,3,11,2,123
2017-05-03 11:10:00,6.8,2017,5,3,11,2,123
2017-05-03 11:15:00,6.7,2017,5,3,11,2,123
2017-05-03 11:20:00,6.7,2017,5,3,11,2,123
2017-05-03 11:25:00,6.6,2017,5,3,11,2,123
2017-05-03 11:30:00,6.6,2017,5,3,11,2,123
2017-05-03 11:35:00,6.5,2017,5,3,11,2,123
2017-05-03 11:40:00,6.4,2017,5,3,11,2,123
2017-05-03 11:45:00,6.4,2017,5,3,11,2,123
2017-05-03 11:50:00,6.3,2017,5,3,11,2,123
2017-05-03 11:55:00,6.3,2017,5,3,11,2,123
2017-05-03 12:00:00,6.3,2017,5,3,12,2,123
2017-05-03 12:05:00,6.2,2017,5,3,12,2,123
2017-05-03 12:10:00,6.3,2017,5,3,12,2,123
2017-05-03 12:15:00,6.4,2017,5,3,12,2,123
2017-05-03 12:20:00,6.4,2017,5,3,12,2,123
2017-05-03 12:25:00,6.5,2017,5,3,12,2,123
2017-05-03 12:30:00,6.6,2017,5,3,12,2,123
2017-05-03 12:35:00,6.6,2017,5,3,12,2,123
2017-05-03 12:40:00,6.6,2017,5,3,12,2,123
2017-05-03 12:45:00,6.4,2017,5,3,12,2,123
2017-05-03 12:50:00,6.2,2017,5,3,12,2,123
2017-05-03 12:55:00,6.2,2017,5,3,12,2,123
2017-05-03 13:00:00,6.1,2017,5,3,13,2,123
2017-05-03 13:05:00,6.1,2017,5,3,13,2,123
2017-05-03 13:10:00,6.1,2017,5,3,13,2,123
2017-05-03 13:15:00,6.1,2017,5,3,13,2,123
2017-05-03 13:20:00,6.1,2017,5,3,13,2,123
2017-05-03 13:25:00,6.1,2017,5,3,13,2,123
2017-05-03 13:30:00,6.2,2017,5,3,13,2,123
2017-05-03 13:35:00,6.2,2017,5,3,13,2,123
2017-05-03 13:40:00,6.2,2017,5,3,13,2,123
2017-05-03 13:45:00,6.4,2017,5,3,13,2,123
2017-05-03 13:50:00,6.4,2017,5,3,13,2,123
2017-05-03 13:55:00,6.5,2017,5,3,13,2,123
2017-05-03 14:00:00,6.5,2017,5,3,14,2,123
2017-05-03 14:05:00,6.5,2017,5,3,14,2,123
2017-05-03 14:10:00,6.6,2017,5,3,14,2,123
2017-05-03 14:15:00,6.7,2017,5,3,14,2,123
2017-05-03 14:20:00,6.6,2017,5,3,14,2,123
2017-05-03 14:25:00,6.8,2017,5,3,14,2,123
2017-05-03 14:30:00,7.1,2017,5,3,14,2,123
2017-05-03 14:35:00,7.5,2017,5,3,14,2,123
2017-05-03 14:40:00,7.7,2017,5,3,14,2,123
2017-05-03 14:45:00,7.8,2017,5,3,14,2,123
2017-05-03 14:50:00,8.2,2017,5,3,14,2,123
2017-05-03 14:55:00,8.3,2017,5,3,14,2,123
2017-05-03 15:00:00,8.7,2017,5,3,15,2,123
2017-05-03 15:05:00,9.0,2017,5,3,15,2,123
2017-05-03 15:10:00,9.4,2017,5,3,15,2,123
2017-05-03 15:15:00,9.7,2017,5,3,15,2,123
2017-05-03 15:20:00,10.3,2017,5,3,15,2,123
2017-05-03 15:25:00,10.6,2017,5,3,15,2,123
2017-05-03 15:30:00,11.2,2017,5,3,15,2,123
2017-05-03 15:35:00,11.7,2017,5,3,15,2,123
2017-05-03 15:40:00,12.4,2017,5,3,15,2,123
2017-05-03 15:45:00,12.9,2017,5,3,15,2,123
2017-05-03 15:50:00,13.7,2017,5,3,15,2,123
2017-05-03 15:55:00,14.6,2017,5,3,15,2,123
2017-05-03 16:00:00,15.1,2017,5,3,16,2,123
2017-05-03 16:05:00,15.4,2017,5,3,16,2,123
2017-05-03 16:10:00,16.1,2017,5,3,16,2,123
2017-05-03 16:15:00,16.7,2017,5,3,16,2,123
2017-05-03 16:20:00,17.3,2017,5,3,16,2,123
2017-05-03 16:25:00,18.2,2017,5,3,16,2,123
2017-05-03 16:30:00,18.9,2017,5,3,16,2,123
2017-05-03 16:35:00,20.0,2017,5,3,16,2,123
2017-05-03 16:40:00,20.5,2017,5,3,16,2,123
2017-05-03 16:45:00,21.4,2017,5,3,16,2,123
2017-05-03 16:50:00,22.3,2017,5,3,16,2,123
2017-05-03 16:55:00,23.0,2017,5,3,16,2,123
2017-05-03 17:00:00,23.8,2017,5,3,17,2,123
2017-05-03 17:05:00,24.5,2017,5,3,17,2,123
2017-05-03 17:10:00,25.3,2017,5,3,17,2,123
2017-05-03 17:15:00,25.9,2017,5,3,17,2,123
2017-05-03 17:20:00,26.3,2017,5,3,17,2,123
2017-05-03 17:25:00,27.3,2017,5,3,17,2,123
2017-05-03 17:30:00,28.2,2017,5,3,17,2,123
2017-05-03 17:35:00,28.8,2017,5,3,17,2,123
2017-05-03 17:40:00,29.3,2017,5,3,17,2,123
2017-05-03 17:45:00,30.0,2017,5,3,17,2,123
2017-05-03 17:50:00,30.3,2017,5,3,17,2,123
2017-05-03 17:55:00,31.1,2017,5,3,17,2,123
2017-05-03 18:00:00,31.4,2017,5,3,18,2,123
2017-05-03 18:05:00,32.2,2017,5,3,18,2,123
2017-05-03 18:10:00,32.7,2017,5,3,18,2,123
2017-05-03 18:15:00,33.3,2017,5,3,18,2,123
2017-05-03 18:20:00,33.6,2017,5,3,18,2,123
2017-05-03 18:25:00,34.1,2017,5,3,18,2,123
2017-05-03 18:30:00,35.1,2017,5,3,18,2,123
2017-05-03 18:35:00,35.5,2017,5,3,18,2,123
2017-05-03 18:40:00,35.6,2017,5,3,18,2,123
2017-05-03 18:45:00,36.2,2017,5,3,18,2,123
2017-05-03 18:50:00,36.7,2017,5,3,18,2,123
2017-05-03 18:55:00,37.2,2017,5,3,18,2,123
2017-05-03 19:00:00,37.9,2017,5,3,19,2,123
2017-05-03 19:05:00,37.8,2017,5,3,19,2,123
2017-05-03 19:10:00,38.0,2017,5,3,19,2,123
2017-05-03 19:15:00,38.9,2017,5,3,19,2,123
2017-05-03 19:20:00,38.9,2017,5,3,19,2,123
2017-05-03 19:25:00,39.4,2017,5,3,19,2,123
2017-05-03 19:30:00,39.7,2017,5,3,19,2,123
2017-05-03 19:35:00,39.5,2017,5,3,19,2,123
2017-05-03 19:40:00,39.9,2017,5,3,19,2,123
2017-05-03 19:45:00,40.1,2017,5,3,19,2,123
2017-05-03 19:50:00,40.4,2017,5,3,19,2,123
2017-05-03 19:55:00,40.8,2017,5,3,19,2,123
2017-05-03 20:00:00,40.8,2017,5,3,20,2,123
2017-05-03 20:05:00,40.9,2017,5,3,20,2,123
2017-05-03 20:10:00,40.9,2017,5,3,20,2,123
2017-05-03 20:15:00,40.6,2017,5,3,20,2,123
2017-05-03 20:20:00,41.4,2017,5,3,20,2,123
2017-05-03 20:25:00,41.1,2017,5,3,20,2,123
2017-05-03 20:30:00,41.5,2017,5,3,20,2,123
2017-05-03 20:35:00,41.7,2017,5,3,20,2,123
2017-05-03 20:40:00,40.9,2017,5,3,20,2,123
2017-05-03 20:45:00,41.3,2017,5,3,20,2,123
2017-05-03 20:50:00,41.1,2017,5,3,20,2,123
2017-05-03 20:55:00,41.2,2017,5,3,20,2,123
2017-05-03 21:00:00,41.8,2017,5,3,21,2,123
2017-05-03 21:05:00,42.0,2017,5,3,21,2,123
2017-05-03 21:10:00,41.5,2017,5,3,21,2,123
2017-05-03 21:15:00,41.1,2017,5,3,21,2,123
2017-05-03 21:20:00,41.9,2017,5,3,21,2,123
2017-05-03 21:25:00,41.4,2017,5,3,21,2,123
2017-05-03 21:30:00,40.9,2017,5,3,21,2,123
2017-05-03 21:35:00,40.9,2017,5,3,21,2,123
2017-05-03 21:40:00,41.0,2017,5,3,21,2,123
2017-05-03 21:45:00,41.0,2017,5,3,21,2,123
2017-05-03 21:50:00,40.5,2017,5,3,21,2,123
2017-05-03 21:55:00,40.2,2017,5,3,21,2,123
2017-05-03 22:00:00,40.1,2017,5,3,22,2,123
2017-05-03 22:05:00,40.0,2017,5,3,22,2,123
2017-05-03 22:10:00,40.2,2017,5,3,22,2,123
2017-05-03 22:15:00,39.9,2017,5,3,22,2,123
2017-05-03 22:20:00,39.8,2017,5,3,22,2,123
2017-05-03 22:25:00,39.1,2017,5,3,22,2,123
2017-05-03 22:30:00,39.1,2017,5,3,22,2,123
2017-05-03 22:35:00,39.0,2017,5,3,22,2,123
2017-05-03 22:40:00,38.8,2017,5,3,22,2,123
2017-05-03 22:45:00,38.5,2017,5,3,22,2,123
2017-05-03 22:50:00,38.2,2017,5,3,22,2,123
2017-05-03 22:55:00,37.6,2017,5,3,22,2,123
2017-05-03 23:00:00,37.4,2017,5,3,23,2,123
2017-05-03 23:05:00,37.3,2017,5,3,23,2,123
2017-05-03 23:10:00,37.6,2017,5,3,23,2,123
2017-05-03 23:15:00,36.8,2017,5,3,23,2,123
2017-05-03 23:20:00,36.4,2017,5,3,23,2,123
2017-05-03 23:25:00,36.0,2017,5,3,23,2,123
2017-05-03 23:30:00,35.9,2017,5,3,23,2,123
2017-05-03 23:35:00,35.3,2017,5,3,23,2,123
2017-05-03 23:40:00,35.0,2017,5,3,23,2,123
2017-05-03 23:45:00,34.7,2017,5,3,23,2,123
2017-05-03 23:50:00,34.3,2017,5,3,23,2,123
2017-05-03 23:55:00,33.7,2017,5,3,23,2,123
2017-05-04 00:00:00,33.1,2017,5,4,0,3,124
2017-05-04 00:05:00,32.8,2017,5,4,0,3,124
2017-05-04 00:10:00,32.0,2017,5,4,0,3,124
2017-05-04 00:15:00,32.1,2017,5,4,0,3,124
2017-05-04 00:20:00,31.3,2017,5,4,0,3,124
2017-05-04 00:25:00,30.9,2017,5,4,0,3,124
2017-05-04 00:30:00,30.6,2017,5,4,0,3,124
2017-05-04 00:35:00,29.8,2017,5,4,0,3,124
2017-05-04 00:40:00,29.3,2017,5,4,0,3,124
2017-05-04 00:45:00,28.6,2017,5,4,0,3,124
2017-05-04 00:50:00,28.1,2017,5,4,0,3,124
2017-05-04 00:55:00,27.7,2017,5,4,0,3,124
2017-05-04 01:00:00,26.6,2017,5,4,1,3,124
2017-05-04 01:05:00,25.2,2017,5,4,1,3,124
2017-05-04 01:10:00,24.3,2017,5,4,1,3,124
2017-05-04 01:15:00,23.2,2017,5,4,1,3,124
2017-05-04 01:20:00,22.1,2017,5,4,1,3,124
2017-05-04 01:25:00,21.1,2017,5,4,1,3,124
2017-05-04 01:30:00,20.1,2017,5,4,1,3,124
2017-05-04 01:35:00,19.9,2017,5,4,1,3,124
2017-05-04 01:40:00,19.9,2017,5,4,1,3,124
2017-05-04 01:45:00,19.6,2017,5,4,1,3,124
2017-05-04 01:50:00,19.2,2017,5,4,1,3,124
2017-05-04 01:55:00,18.8,2017,5,4,1,3,124
2017-05-04 02:00:00,18.6,2017,5,4,2,3,124
2017-05-04 02:05:00,18.2,2017,5,4,2,3,124
2017-05-04 02:10:00,17.8,2017,5,4,2,3,124
2017-05-04 02:15:00,17.6,2017,5,4,2,3,124
2017-05-04 02:20:00,17.3,2017,5,4,2,3,124
2017-05-04 02:25:00,16.9,2017,5,4,2,3,124
2017-05-04 02:30:00,16.7,2017,5,4,2,3,124
2017-05-04 02:35:00,16.3,2017,5,4,2,3,124
2017-05-04 02:40:00,16.0,2017,5,4,2,3,124
2017-05-04 02:45:00,15.6,2017,5,4,2,3,124
2017-05-04 02:50:00,15.2,2017,5,4,2,3,124
2017-05-04 02:55:00,14.8,2017,5,4,2,3,124
2017-05-04 03:00:00,14.4,2017,5,4,3,3,124
2017-05-04 03:05:00,14.1,2017,5,4,3,3,124
2017-05-04 03:10:00,13.8,2017,5,4,3,3,124
2017-05-04 03:15:00,13.6,2017,5,4,3,3,124
2017-05-04 03:20:00,13.6,2017,5,4,3,3,124
2017-05-04 03:25:00,13.7,2017,5,4,3,3,124
2017-05-04 03:30:00,13.6,2017,5,4,3,3,124
2017-05-04 03:35:00,13.7,2017,5,4,3,3,124
2017-05-04 03:40:00,13.6,2017,5,4,3,3,124
2017-05-04 03:45:00,13.4,2017,5,4,3,3,124
2017-05-04 03:50:00,13.3,2017,5,4,3,3,124
2017-05-04 03:55:00,13.2,2017,5,4,3,3,124
2017-05-04 04:00:00,13.1,2017,5,4,4,3,124
2017-05-04 04:05:00,13.0,2017,5,4,4,3,124
2017-05-04 04:10:00,12.9,2017,5,4,4,3,124
2017-05-04 04:15:00,12.8,2017,5,4,4,3,124
2017-05-04 04:20:00,12.7,2017,5,4,4,3,124
2017-05-04 04:25:00,12.6,2017,5,4,4,3,124
2017-05-04 04:30:00,12.6,2017,5,4,4,3,124
2017-05-04 04:35:00,12.6,2017,5,4,4,3,124
2017-05-04 04:40:00,12.4,2017,5,4,4,3,124
2017-05-04 04:45:00,12.2,2017,5,4,4,3,124
2017-05-04 04:50:00,12.0,2017,5,4,4,3,124
2017-05-04 04:55:00,11.9,2017,5,4,4,3,124
2017-05-04 05:00:00,11.8,2017,5,4,5,3,124
2017-05-04 05:05:00,11.8,2017,5,4,5,3,124
2017-05-04 05:10:00,11.7,2017,5,4,5,3,124
2017-05-04 05:15:00,11.7,2017,5,4,5,3,124
2017-05-04 05:20:00,11.7,2017,5,4,5,3,124
